epoch,dice_coef,loss,lr,mad,mean_io_u,mean_squared_error,val_dice_coef,val_loss,val_mad,val_mean_io_u,val_mean_squared_error
28,0.9753204584121704,0.024587970227003098,1e-04,0.01873212307691574,0.9021604061126709,0.018351783975958824,0.9470382928848267,0.05296357721090317,0.040374524891376495,0.8697341680526733,0.03975704312324524
29,0.9759779572486877,0.024022115394473076,1e-04,0.018281010910868645,0.9058986902236938,0.017911097034811974,0.9204400181770325,0.07956250011920929,0.0582159087061882,0.82684326171875,0.05745193362236023
30,0.9763346910476685,0.02365821599960327,1e-04,0.017952846363186836,0.9087334275245667,0.017592621967196465,0.9533104300498962,0.04669390246272087,0.035314783453941345,0.8731904029846191,0.034843623638153076
31,0.9778310060501099,0.02217024937272072,1e-04,0.016854967921972275,0.9137825965881348,0.016520977020263672,0.9509105682373047,0.049091264605522156,0.03730614110827446,0.8709384799003601,0.03675886616110802
32,0.9816215634346008,0.018377387896180153,1e-05,0.013949288055300713,0.9228343963623047,0.013670094311237335,0.9625838994979858,0.03741484507918358,0.028469227254390717,0.918231725692749,0.028087086975574493
33,0.9830208420753479,0.01698109321296215,1e-05,0.012933942489326,0.9291144609451294,0.012668022885918617,0.9627849459648132,0.0372190997004509,0.027967730537056923,0.918870210647583,0.02758551947772503
34,0.9833649396896362,0.016506215557456017,1e-05,0.012545098550617695,0.9272880554199219,0.012263531796634197,0.9636404514312744,0.03635536879301071,0.027589473873376846,0.918231189250946,0.027203824371099472
35,0.9839175343513489,0.01608242467045784,1e-05,0.012199738062918186,0.9285531044006348,0.011942737735807896,0.9639819860458374,0.035993944853544235,0.027527786791324615,0.9226498007774353,0.027158619835972786
36,0.9842599034309387,0.015725666657090187,1e-05,0.011943535879254341,0.9306813478469849,0.011691154912114143,0.9641616344451904,0.035834070295095444,0.027666473761200905,0.9279125928878784,0.027292704209685326
37,0.9845513701438904,0.01544983871281147,1e-05,0.01169064175337553,0.9275790452957153,0.011435029096901417,0.9644604921340942,0.035540398210287094,0.02721652202308178,0.9228923916816711,0.026851041242480278
38,0.9848730564117432,0.015127222053706646,1e-05,0.011466356925666332,0.9297634363174438,0.011217057704925537,0.9643988609313965,0.03560186177492142,0.02713361196219921,0.9210425615310669,0.026767617091536522
39,0.9852133989334106,0.014787590131163597,1e-05,0.011231545358896255,0.9335985779762268,0.010987897403538227,0.9647282361984253,0.035270124673843384,0.026855556294322014,0.9198470115661621,0.026484426110982895
40,0.9855253100395203,0.014477190561592579,1e-05,0.011045467108488083,0.9349743127822876,0.010804855264723301,0.9646511077880859,0.03534512221813202,0.026913316920399666,0.9191215634346008,0.02654791623353958
41,0.9857080578804016,0.014295578002929688,1e-05,0.010855027474462986,0.9341223239898682,0.010619277134537697,0.9647925496101379,0.0352119505405426,0.026934873312711716,0.9212112426757812,0.026572242379188538
42,0.9858862161636353,0.014112818986177444,1e-05,0.010710105299949646,0.9336473941802979,0.010469852015376091,0.9650202393531799,0.034982532262802124,0.026574058458209038,0.9237626791000366,0.02620859257876873
43,0.9861524701118469,0.01384018175303936,1e-05,0.010517099872231483,0.9370285272598267,0.01028348971158266,0.9649128913879395,0.03509126976132393,0.02653777413070202,0.9231195449829102,0.026173725724220276
44,0.9862850904464722,0.01371701154857874,1e-05,0.010373538359999657,0.9331682920455933,0.010143549181520939,0.9651906490325928,0.034813638776540756,0.026517745107412338,0.9292944669723511,0.02616327628493309
45,0.9865144491195679,0.013488753698766232,1e-05,0.0102522699162364,0.936619758605957,0.01002457831054926,0.9657418727874756,0.034258466213941574,0.02632126398384571,0.9242134094238281,0.025959178805351257
46,0.9866898655891418,0.013310713693499565,1e-05,0.010113132186233997,0.9333926439285278,0.009887580759823322,0.9653078317642212,0.03468502312898636,0.026478810235857964,0.927719235420227,0.026124028488993645
47,0.986854076385498,0.01314583234488964,1e-05,0.009979471564292908,0.9386758804321289,0.009757603518664837,0.9656882882118225,0.03431607782840729,0.026195768266916275,0.9202723503112793,0.02583753876388073
48,0.9870715141296387,0.012928291223943233,1e-05,0.00984429381787777,0.937508225440979,0.009625030681490898,0.9655510783195496,0.03444917872548103,0.026047609746456146,0.9244247078895569,0.02569698728621006
49,0.9872084856033325,0.012793225236237049,1e-05,0.009736099280416965,0.9394999146461487,0.009517421945929527,0.9654659032821655,0.034534916281700134,0.025966275483369827,0.9229447841644287,0.025612780824303627
50,0.987389862537384,0.012612229213118553,1e-05,0.00959767121821642,0.9404587745666504,0.009381906129419804,0.966083288192749,0.033914871513843536,0.025943808257579803,0.9273519515991211,0.0255923792719841
51,0.9874506592750549,0.012544066645205021,1e-05,0.00948281865566969,0.9414920806884766,0.009265659376978874,0.9657821655273438,0.034219443798065186,0.02609291486442089,0.9241658449172974,0.025746697559952736
52,0.9875921010971069,0.012408697977662086,1e-05,0.009396865032613277,0.9381877779960632,0.009183521382510662,0.9659458994865417,0.034056656062603,0.02584301307797432,0.9277527332305908,0.02550010196864605
53,0.9877771735191345,0.012225457467138767,1e-05,0.009285127744078636,0.9386677742004395,0.009073745459318161,0.9659135341644287,0.03408927842974663,0.026008769869804382,0.9271453619003296,0.025665637105703354
54,0.9879047870635986,0.012096532620489597,1e-05,0.009179126471281052,0.9391618371009827,0.008968665264546871,0.9654979705810547,0.03450601175427437,0.02598412148654461,0.923545241355896,0.025637762621045113
55,0.9879795908927917,0.011987494304776192,1e-05,0.009093292988836765,0.938932478427887,0.008878156542778015,0.9661544561386108,0.03384695202112198,0.025745658203959465,0.9298651814460754,0.02540142647922039
56,0.988201916217804,0.011797976680099964,1e-06,0.008934811688959599,0.9410693645477295,0.008728424087166786,0.9665886759757996,0.033410511910915375,0.025592388585209846,0.9294662475585938,0.025252168998122215
57,0.9882723689079285,0.011730007827281952,1e-06,0.00888480432331562,0.9400560855865479,0.008680526167154312,0.9666534662246704,0.033341992646455765,0.025592492893338203,0.9254096150398254,0.025246476754546165
58,0.9883327484130859,0.011665604077279568,1e-06,0.008860220201313496,0.9426074028015137,0.008655406534671783,0.9665017127990723,0.033495206385850906,0.025604011490941048,0.9292957782745361,0.025265486910939217
59,0.9883446097373962,0.011655597016215324,1e-06,0.008832570165395737,0.9417111873626709,0.008628316223621368,0.9665700197219849,0.03342447057366371,0.025695566087961197,0.9250322580337524,0.025349421426653862
60,0.9883722066879272,0.011626401916146278,1e-06,0.008815063163638115,0.9392109513282776,0.008611689321696758,0.9664022326469421,0.033600300550460815,0.025663577020168304,0.9270455837249756,0.025321925058960915
61,0.9884116649627686,0.011588836088776588,1e-06,0.008799239993095398,0.9400851726531982,0.00859545636922121,0.9662740230560303,0.033729225397109985,0.02562817744910717,0.9272994995117188,0.025291485711932182
62,0.9884214997291565,0.011577295139431953,1e-07,0.008779373951256275,0.9419041275978088,0.008573696948587894,0.9665057063102722,0.03349539265036583,0.025624511763453484,0.9281226396560669,0.025285067036747932
63,0.9884098172187805,0.011588617227971554,1e-07,0.008768931962549686,0.9418555498123169,0.008566473610699177,0.9663942456245422,0.03359702602028847,0.025602515786886215,0.9289244413375854,0.02525695413351059
64,0.9884136319160461,0.011578467674553394,1e-07,0.008768405765295029,0.9431396126747131,0.008565602824091911,0.9664497375488281,0.03354918584227562,0.025609038770198822,0.9237047433853149,0.025265466421842575
65,0.9884188771247864,0.011580225080251694,1e-07,0.008772016502916813,0.9400644898414612,0.008568825200200081,0.9658812880516052,0.034122537821531296,0.025639161467552185,0.9260089993476868,0.025300486013293266
66,0.9884588122367859,0.011539382860064507,1e-07,0.008767291903495789,0.9420936107635498,0.00856389757245779,0.9663109183311462,0.03369351848959923,0.025580214336514473,0.9285324215888977,0.025242673233151436
67,0.9885036945343018,0.011494502425193787,1e-07,0.008757364936172962,0.9424728155136108,0.008552993647754192,0.9663749933242798,0.033626679331064224,0.025612711906433105,0.9263208508491516,0.02527409978210926
