epoch,dice_coef,loss,lr,mad,mean_io_u,mean_squared_error,val_dice_coef,val_loss,val_mad,val_mean_io_u,val_mean_squared_error
0,0.7195648550987244,0.2804356515407562,1e-04,0.23492522537708282,0.31557053327560425,0.1967288702726364,0.6947442293167114,0.305255651473999,0.21024829149246216,0.3147464096546173,0.19981595873832703
1,0.7733319401741028,0.22666779160499573,1e-04,0.17932696640491486,0.33661210536956787,0.1678033024072647,0.5604999661445618,0.439500093460083,0.25721728801727295,0.3166290521621704,0.2484593242406845
2,0.7921435832977295,0.20785649120807648,1e-04,0.16458548605442047,0.424404501914978,0.15466494858264923,0.6969089508056641,0.3030909597873688,0.20225642621517181,0.4517299234867096,0.19375082850456238
3,0.808928906917572,0.19107109308242798,1e-04,0.1511899083852768,0.5076408982276917,0.14230051636695862,0.7100046873092651,0.2899952232837677,0.19582271575927734,0.5381617546081543,0.18796618282794952
4,0.8189994096755981,0.18100012838840485,1e-04,0.14320410788059235,0.5732356309890747,0.13511960208415985,0.6141550540924072,0.3858450651168823,0.2341623306274414,0.5035184621810913,0.22715424001216888
5,0.8279923796653748,0.172007218003273,1e-04,0.13613548874855042,0.6074261665344238,0.12866726517677307,0.7841837406158447,0.21581624448299408,0.15896156430244446,0.6407467722892761,0.15182173252105713
6,0.8371171355247498,0.16288256645202637,1e-04,0.12920871376991272,0.641900897026062,0.12204010039567947,0.6548458933830261,0.3451540172100067,0.21701152622699738,0.5464078187942505,0.21005083620548248
7,0.8428288102149963,0.15717115998268127,1e-04,0.12474717199802399,0.6667916774749756,0.11788547039031982,0.6166155934333801,0.3833843767642975,0.23066537082195282,0.5329785346984863,0.22419576346874237
8,0.8476703763008118,0.15232998132705688,1e-04,0.1212339848279953,0.6875244379043579,0.11454430967569351,0.5043786764144897,0.49562132358551025,0.2713463306427002,0.4746924042701721,0.2650679349899292
9,0.8528091311454773,0.14719070494174957,1e-04,0.11703577637672424,0.7060990333557129,0.11053705960512161,0.6975710988044739,0.3024287819862366,0.19653195142745972,0.6009149551391602,0.19030992686748505
10,0.858272910118103,0.14172743260860443,1e-04,0.1126846894621849,0.7159598469734192,0.1064460352063179,0.7545806169509888,0.24541953206062317,0.17173288762569427,0.6406757831573486,0.1650705188512802
11,0.8749382495880127,0.12506167590618134,1e-05,0.09897765517234802,0.73067307472229,0.0927036926150322,0.7651265859603882,0.23487353324890137,0.1662723571062088,0.6522328853607178,0.15986400842666626
12,0.8795801997184753,0.12041936069726944,1e-05,0.09540945291519165,0.7329047322273254,0.0891137421131134,0.758228063583374,0.24177175760269165,0.169394850730896,0.6481290459632874,0.16306088864803314
13,0.8818389177322388,0.11816145479679108,1e-05,0.09349679946899414,0.7339458465576172,0.08723659068346024,0.773313045501709,0.22668687999248505,0.1622488647699356,0.6623906493186951,0.15594333410263062
14,0.8825741410255432,0.11742635816335678,1e-05,0.09301888942718506,0.736290693283081,0.08676937222480774,0.7725496888160706,0.22745029628276825,0.1622437685728073,0.6626937389373779,0.1559564620256424
15,0.8836230039596558,0.11637718230485916,1e-05,0.09222165495157242,0.7385846376419067,0.08599833399057388,0.7695900797843933,0.23040995001792908,0.1637543886899948,0.6585192680358887,0.15743987262248993
