epoch,dice_coef,loss,lr,mad,mean_io_u,mean_squared_error,val_dice_coef,val_loss,val_mad,val_mean_io_u,val_mean_squared_error
0,0.6055360436439514,0.394431471824646,1e-06,0.3863864243030548,0.3596697747707367,0.3749246597290039,0.6255655288696289,0.37440818548202515,0.3799212872982025,0.3369634449481964,0.3693758249282837
1,0.6244485974311829,0.3754856586456299,1e-06,0.3755170702934265,0.3713652193546295,0.367687851190567,0.6293690800666809,0.3706218898296356,0.37022724747657776,0.358553946018219,0.36213526129722595
2,0.6295677423477173,0.370389848947525,1e-06,0.36622560024261475,0.3907638192176819,0.3593616187572479,0.6336150169372559,0.3663461208343506,0.3628753125667572,0.374248743057251,0.35560351610183716
3,0.6343901753425598,0.3656380772590637,1e-06,0.35641714930534363,0.41451624035835266,0.3495686948299408,0.6409613490104675,0.3590185046195984,0.3424147963523865,0.4312252998352051,0.33360016345977783
4,0.6403023600578308,0.35968950390815735,1e-06,0.344633013010025,0.44215279817581177,0.33726540207862854,0.6483511328697205,0.3516484797000885,0.32511618733406067,0.49937716126441956,0.31619781255722046
5,0.6454536318778992,0.3544934093952179,1e-06,0.3346858024597168,0.4631912112236023,0.3273813724517822,0.6534884572029114,0.3465036153793335,0.31374722719192505,0.5215967297554016,0.3054559826850891
6,0.6486692428588867,0.3513294756412506,1e-06,0.32845252752304077,0.47515588998794556,0.3215145468711853,0.6564282774925232,0.3435807526111603,0.30494552850723267,0.5371493697166443,0.2973773777484894
7,0.6511709094047546,0.3487761318683624,1e-06,0.3233931064605713,0.48448115587234497,0.3166831135749817,0.6604741811752319,0.33952999114990234,0.3011755049228668,0.5421498417854309,0.2940577566623688
8,0.6535652279853821,0.34645703434944153,1e-06,0.3199803829193115,0.49061834812164307,0.3136024475097656,0.6623400449752808,0.3376781940460205,0.2953327000141144,0.5469489097595215,0.2885453402996063
9,0.6553782224655151,0.3446342349052429,1e-06,0.31738901138305664,0.49506473541259766,0.3112136423587799,0.6622827649116516,0.3377217948436737,0.2908070981502533,0.5482860207557678,0.2843014895915985
10,0.6565386652946472,0.34344443678855896,1e-06,0.3153964579105377,0.4986390471458435,0.3094146251678467,0.6622767448425293,0.33771318197250366,0.2877126634120941,0.5491713285446167,0.281513512134552
11,0.6581315994262695,0.34185823798179626,1e-06,0.31305184960365295,0.5022281408309937,0.30723533034324646,0.661026120185852,0.33897536993026733,0.28417813777923584,0.5491369962692261,0.27809783816337585
12,0.6589561104774475,0.34102314710617065,1e-06,0.31110984086990356,0.5047265291213989,0.3054159879684448,0.6677733063697815,0.33221113681793213,0.288435161113739,0.5540982484817505,0.2821541726589203
13,0.6600690484046936,0.33994176983833313,1e-06,0.3104707598686218,0.5056989192962646,0.30484622716903687,0.664470911026001,0.33553409576416016,0.28347906470298767,0.5522922277450562,0.2771572470664978
14,0.6611829996109009,0.3387826383113861,1e-06,0.30892065167427063,0.5077893733978271,0.3033558130264282,0.6684374213218689,0.33155763149261475,0.28440573811531067,0.5552065372467041,0.2781031131744385
15,0.6619831919670105,0.33802351355552673,1e-06,0.3075001537799835,0.5096835494041443,0.3019759953022003,0.6688666939735413,0.3311260938644409,0.28346142172813416,0.5528187155723572,0.2768324613571167
16,0.663145124912262,0.33682936429977417,1e-06,0.3062365651130676,0.511368453502655,0.30071231722831726,0.6696130037307739,0.3303777277469635,0.2822408676147461,0.5563864707946777,0.27577126026153564
17,0.6635164022445679,0.33635640144348145,1e-06,0.3051304519176483,0.5126478672027588,0.2996271550655365,0.6682952046394348,0.3317112624645233,0.28068509697914124,0.5561453104019165,0.2742640972137451
18,0.6642298102378845,0.33574560284614563,1e-06,0.3046683669090271,0.5130995512008667,0.2991851270198822,0.6666063666343689,0.33341479301452637,0.2788635790348053,0.5539723634719849,0.27220407128334045
19,0.6651566028594971,0.33479613065719604,1e-06,0.3037070035934448,0.5142003893852234,0.298215389251709,0.6632155776023865,0.3368023633956909,0.2765918970108032,0.5543330907821655,0.2703635096549988
20,0.6652041673660278,0.33475688099861145,1e-06,0.30289605259895325,0.515353798866272,0.2974424958229065,0.6734179854393005,0.3265783488750458,0.28163018822669983,0.5580213069915771,0.27482667565345764
21,0.666059672832489,0.3339323103427887,1e-06,0.30273470282554626,0.5155033469200134,0.29726698994636536,0.6633426547050476,0.3366665542125702,0.27601611614227295,0.5545130968093872,0.2696080505847931
22,0.6667692065238953,0.33323076367378235,1e-06,0.30101314187049866,0.517939031124115,0.2955375611782074,0.6713540554046631,0.3286651074886322,0.2770375609397888,0.5573469996452332,0.2703123390674591
23,0.6666361093521118,0.33337223529815674,1e-06,0.30115094780921936,0.5175449252128601,0.29564616084098816,0.6661297082901001,0.3338830769062042,0.2750459909439087,0.557379961013794,0.2685520052909851
24,0.6684945225715637,0.3314538598060608,1e-06,0.2994273900985718,0.5202344059944153,0.2939140498638153,0.6759571433067322,0.3240576684474945,0.27977514266967773,0.5616858005523682,0.2727714776992798
25,0.6686901450157166,0.3313182294368744,1e-06,0.29897627234458923,0.5203127861022949,0.29352280497550964,0.6754750609397888,0.32453739643096924,0.2807715833187103,0.5621514320373535,0.27363768219947815
26,0.6685750484466553,0.33142349123954773,1e-06,0.2991092801094055,0.5203156471252441,0.29360947012901306,0.6710634827613831,0.3289206624031067,0.2748704254627228,0.5610277652740479,0.26829731464385986
27,0.6696118712425232,0.33039984107017517,1e-06,0.2979778051376343,0.521583616733551,0.29252010583877563,0.67305988073349,0.3269312381744385,0.2767978608608246,0.5621625185012817,0.2700892984867096
28,0.670254111289978,0.3297167420387268,1e-06,0.2975062429904938,0.522429883480072,0.29197952151298523,0.6738343238830566,0.32616451382637024,0.2754736840724945,0.5630830526351929,0.2686719000339508
29,0.6703217029571533,0.3296971619129181,1e-06,0.2970460057258606,0.5232536196708679,0.2916043698787689,0.6765841841697693,0.32342448830604553,0.2783423960208893,0.5650433897972107,0.27149155735969543
30,0.6711543202400208,0.3287768065929413,1e-06,0.29643958806991577,0.5241059064865112,0.29099521040916443,0.6749290227890015,0.3250828981399536,0.27476537227630615,0.5638373494148254,0.26801496744155884
